============================================================
ANGLE LOG - 525 frames recorded
Generated: 2026-02-11 09:36:59
============================================================

2D
----------------------------------------
Alpha_Cou : [F1: 0.00, F2: 0.00, F3: 0.00, F4: 0.00, F5: 0.00, F6: 0.00, F7: 0.00, F8: 0.00, F9: 0.00, F10: 0.00, F11: 0.00, F12: 0.00, F13: 0.00, F14: 0.00, F15: 0.00, F16: 0.00, F17: 0.00, F18: 0.00, F19: 0.00, F20: 0.00, F21: 0.00, F22: 0.00, F23: 0.00, F24: 0.00, F25: 0.00, F26: 0.00, F27: 0.00, F28: 0.00, F29: 0.00, F30: 0.00, F31: 0.00, F32: 0.00, F33: 0.00, F34: 0.00, F35: 0.00, F36: 0.00, F37: 0.00, F38: 0.00, F39: 0.00, F40: 0.00, F41: 0.00, F42: 0.00, F43: 0.00, F44: 0.00, F45: 0.00, F46: 0.00, F47: 0.00, F48: 0.00, F49: 0.00, F50: 0.00, F51: 0.00, F52: 0.00, F53: 0.00, F54: 0.00, F55: 0.00, F56: 0.00, F57: 0.00, F58: 0.00, F59: 0.00, F60: 0.00, F61: 0.00, F62: 0.00, F63: 0.00, F64: 0.00, F65: 0.00, F66: 0.00, F67: 0.00, F68: 0.00, F69: 0.00, F70: 0.00, F71: 0.00, F72: 0.00, F73: 0.00, F74: 0.00, F75: 0.00, F76: 0.00, F77: 0.00, F78: 0.00, F79: 0.00, F80: 0.00, F81: 0.00, F82: 0.00, F83: 0.00, F84: 0.00, F85: 0.00, F86: 0.00, F87: 0.00, F88: 0.00, F89: 0.00, F90: 0.00, F91: 0.00, F92: 0.00, F93: 0.00, F94: 0.00, F95: 0.00, F96: 0.00, F97: 0.00, F98: 0.00, F99: 0.00, F100: 0.00, F101: 0.00, F102: 0.00, F103: 0.00, F104: 0.00, F105: 0.00, F106: 0.00, F107: 0.00, F108: 0.00, F109: 0.00, F110: 0.00, F111: 0.00, F112: 0.00, F113: 0.00, F114: 0.00, F115: 0.00, F116: 0.00, F117: 0.00, F118: 0.00, F119: 0.00, F120: 0.00, F121: 0.00, F122: 0.00, F123: 0.00, F124: 0.00, F125: 0.00, F126: 0.00, F127: 0.00, F128: 0.00, F129: 0.00, F130: 0.00, F131: 0.00, F132: 0.00, F133: 0.00, F134: 0.00, F135: 0.00, F136: 0.00, F137: 0.00, F138: 0.00, F139: 0.00, F140: 0.00, F141: 0.00, F142: 0.00, F143: 0.00, F144: 0.00, F145: 0.00, F146: 0.00, F147: 0.00, F148: 0.00, F149: 0.00, F150: 0.00, F151: 0.00, F152: 0.00, F153: 0.00, F154: 0.00, F155: 0.00, F156: 0.00, F157: 0.00, F158: 0.00, F159: 0.00, F160: 0.00, F161: 0.00, F162: 0.00, F163: 0.00, F164: 0.00, F165: 0.00, F166: 0.00, F167: 0.00, F168: 0.00, F169: 0.00, F170: 0.00, F171: 0.00, F172: 0.00, F173: 0.00, F174: 0.00, F175: 0.00, F176: 0.00, F177: 0.00, F178: 0.00, F179: 0.00, F180: 0.00, F181: 0.00, F182: 0.00, F183: 0.00, F184: 0.00, F185: 0.00, F186: 0.00, F187: 0.00, F188: 0.00, F189: 0.00, F190: 0.00, F191: 0.00, F192: 0.00, F193: 0.00, F194: 0.00, F195: 0.00, F196: 0.00, F197: 0.00, F198: 0.00, F199: 0.00, F200: 0.00, F201: 0.00, F202: 0.00, F203: 0.00, F204: 0.00, F205: 0.00, F206: 0.00, F207: 0.00, F208: 0.00, F209: 0.00, F210: 0.00, F211: 0.00, F212: 0.00, F213: 0.00, F214: 0.00, F215: 0.00, F216: 0.00, F217: 0.00, F218: 0.00, F219: 0.00, F220: 0.00, F221: 0.00, F222: 0.00, F223: 0.00, F224: 0.00, F225: 0.00, F226: 0.00, F227: 0.00, F228: 0.00, F229: 0.00, F230: 0.00, F231: 0.00, F232: 0.00, F233: 0.00, F234: 0.00, F235: 0.00, F236: 0.00, F237: 0.00, F238: 0.00, F239: 0.00, F240: 0.00, F241: 0.00, F242: 0.00, F243: 0.00, F244: 0.00, F245: 0.00, F246: 0.00, F247: 0.00, F248: 0.00, F249: 0.00, F250: 0.00, F251: 0.00, F252: 0.00, F253: 0.00, F254: 0.00, F255: 0.00, F256: 0.00, F257: 0.00, F258: 0.00, F259: 0.00, F260: 0.00, F261: 0.00, F262: 0.00, F263: 0.00, F264: 0.00, F265: 0.00, F266: 0.00, F267: 0.00, F268: 0.00, F269: 0.00, F270: 0.00, F271: 0.00, F272: 0.00, F273: 0.00, F274: 0.00, F275: 0.00, F276: 0.00, F277: 0.00, F278: 0.00, F279: 0.00, F280: 0.00, F281: 0.00, F282: 0.00, F283: 0.00, F284: 0.00, F285: 0.00, F286: 0.00, F287: 0.00, F288: 0.00, F289: 0.00, F290: 0.00, F291: 0.00, F292: 0.00, F293: 0.00, F294: 0.00, F295: 0.00, F296: 0.00, F297: 0.00, F298: 0.00, F299: 0.00, F300: 0.00, F301: 0.00, F302: 0.00, F303: 0.00, F304: 0.00, F305: 0.00, F306: 0.00, F307: 0.00, F308: 0.00, F309: 0.00, F310: 0.00, F311: 0.00, F312: 0.00, F313: 0.00, F314: 0.00, F315: 0.00, F316: 0.00, F317: 0.00, F318: 0.00, F319: 0.00, F320: 0.00, F321: 0.00, F322: 0.00, F323: 0.00, F324: 0.00, F325: 0.00, F326: 0.00, F327: 0.00, F328: 0.00, F329: 0.00, F330: 0.00, F331: 0.00, F332: 0.00, F333: 0.00, F334: 0.00, F335: 0.00, F336: 0.00, F337: 0.00, F338: 0.00, F339: 0.00, F340: 0.00, F341: 0.00, F342: 0.00, F343: 0.00, F344: 0.00, F345: 0.00, F346: 0.00, F347: 0.00, F348: 0.00, F349: 0.00, F350: 0.00, F351: 0.00, F352: 0.00, F353: 0.00, F354: 0.00, F355: 0.00, F356: 0.00, F357: 0.00, F358: 0.00, F359: 0.00, F360: 0.00, F361: 0.00, F362: 0.00, F363: 0.00, F364: 0.00, F365: 0.00, F366: 0.00, F367: 0.00, F368: 0.00, F369: 0.00, F370: 0.00, F371: 0.00, F372: 0.00, F373: 0.00, F374: 0.00, F375: 0.00, F376: 0.00, F377: 0.00, F378: 0.00, F379: 0.00, F380: 0.00, F381: 0.00, F382: 0.00, F383: 0.00, F384: 0.00, F385: 0.00, F386: 0.00, F387: 0.00, F388: 0.00, F389: 0.00, F390: 0.00, F391: 0.00, F392: 0.00, F393: 0.00, F394: 0.00, F395: 0.00, F396: 0.00, F397: 0.00, F398: 0.00, F399: 0.00, F400: 0.00, F401: 0.00, F402: 0.00, F403: 0.00, F404: 0.00, F405: 0.00, F406: 0.00, F407: 0.00, F408: 0.00, F409: 0.00, F410: 0.00, F411: 0.00, F412: 0.00, F413: 0.00, F414: 0.00, F415: 0.00, F416: 0.00, F417: 0.00, F418: 0.00, F419: 0.00, F420: 0.00, F421: 0.00, F422: 0.00, F423: 0.00, F424: 0.00, F425: 0.00, F426: 0.00, F427: 0.00, F428: 0.00, F429: 0.00, F430: 0.00, F431: 0.00, F432: 0.00, F433: 0.00, F434: 0.00, F435: 0.00, F436: 0.00, F437: 0.00, F438: 0.00, F439: 0.00, F440: 0.00, F441: 0.00, F442: 0.00, F443: 0.00, F444: 0.00, F445: 0.00, F446: 0.00, F447: 0.00, F448: 0.00, F449: 0.00, F450: 0.00, F451: 0.00, F452: 0.00, F453: 0.00, F454: 0.00, F455: 0.00, F456: 0.00, F457: 0.00, F458: 0.00, F459: 0.00, F460: 0.00, F461: 0.00, F462: 0.00, F463: 0.00, F464: 0.00, F465: 0.00, F466: 0.00, F467: 0.00, F468: 0.00, F469: 0.00, F470: 0.00, F471: 0.00, F472: 0.00, F473: 0.00, F474: 0.00, F475: 0.00, F476: 0.00, F477: 0.00, F478: 0.00, F479: 0.00, F480: 0.00, F481: 0.00, F482: 0.00, F483: 0.00, F484: 0.00, F485: 0.00, F486: 0.00, F487: 0.00, F488: 0.00, F489: 0.00, F490: 0.00, F491: 0.00, F492: 0.00, F493: 0.00, F494: 0.00, F495: 0.00, F496: 0.00, F497: 0.00, F498: 0.00, F499: 0.00, F500: 0.00, F501: 0.00, F502: 0.00, F503: 0.00, F504: 0.00, F505: 0.00, F506: 0.00, F507: 0.00, F508: 0.00, F509: 0.00, F510: 0.00, F511: 0.00, F512: 0.00, F513: 0.00, F514: 0.00, F515: 0.00, F516: 0.00, F517: 0.00, F518: 0.00, F519: 0.00, F520: 0.00, F521: 0.00, F522: 0.00, F523: 0.00, F524: 0.00, F525: 0.00]
Beta_Cou : [F1: 0.00, F2: 0.00, F3: 0.00, F4: 0.00, F5: 0.00, F6: 0.00, F7: 0.00, F8: 0.00, F9: 0.00, F10: 0.00, F11: 0.00, F12: 0.00, F13: 0.00, F14: 0.00, F15: 0.00, F16: 0.00, F17: 0.00, F18: 0.00, F19: 0.00, F20: 0.00, F21: 0.00, F22: 0.00, F23: 0.00, F24: 0.00, F25: 0.00, F26: 0.00, F27: 0.00, F28: 0.00, F29: 0.00, F30: 0.00, F31: 0.00, F32: 0.00, F33: 0.00, F34: 0.00, F35: 0.00, F36: 0.00, F37: 0.00, F38: 0.00, F39: 0.00, F40: 0.00, F41: 0.00, F42: 0.00, F43: 0.00, F44: 0.00, F45: 0.00, F46: 0.00, F47: 0.00, F48: 0.00, F49: 0.00, F50: 0.00, F51: 0.00, F52: 0.00, F53: 0.00, F54: 0.00, F55: 0.00, F56: 0.00, F57: 0.00, F58: 0.00, F59: 0.00, F60: 0.00, F61: 0.00, F62: 0.00, F63: 0.00, F64: 0.00, F65: 0.00, F66: 0.00, F67: 0.00, F68: 0.00, F69: 0.00, F70: 0.00, F71: 0.00, F72: 0.00, F73: 0.00, F74: 0.00, F75: 0.00, F76: 0.00, F77: 0.00, F78: 0.00, F79: 0.00, F80: 0.00, F81: 0.00, F82: 0.00, F83: 0.00, F84: 0.00, F85: 0.00, F86: 0.00, F87: 0.00, F88: 0.00, F89: 0.00, F90: 0.00, F91: 0.00, F92: 0.00, F93: 0.00, F94: 0.00, F95: 0.00, F96: 0.00, F97: 0.00, F98: 0.00, F99: 0.00, F100: 0.00, F101: 0.00, F102: 0.00, F103: 0.00, F104: 0.00, F105: 0.00, F106: 0.00, F107: 0.00, F108: 0.00, F109: 0.00, F110: 0.00, F111: 0.00, F112: 0.00, F113: 0.00, F114: 0.00, F115: 0.00, F116: 0.00, F117: 0.00, F118: 0.00, F119: 0.00, F120: 0.00, F121: 0.00, F122: 0.00, F123: 0.00, F124: 0.00, F125: 0.00, F126: 0.00, F127: 0.00, F128: 0.00, F129: 0.00, F130: 0.00, F131: 0.00, F132: 0.00, F133: 0.00, F134: 0.00, F135: 0.00, F136: 0.00, F137: 0.00, F138: 0.00, F139: 0.00, F140: 0.00, F141: 0.00, F142: 0.00, F143: 0.00, F144: 0.00, F145: 0.00, F146: 0.00, F147: 0.00, F148: 0.00, F149: 0.00, F150: 0.00, F151: 0.00, F152: 0.00, F153: 0.00, F154: 0.00, F155: 0.00, F156: 0.00, F157: 0.00, F158: 0.00, F159: 0.00, F160: 0.00, F161: 0.00, F162: 0.00, F163: 0.00, F164: 0.00, F165: 0.00, F166: 0.00, F167: 0.00, F168: 0.00, F169: 0.00, F170: 0.00, F171: 0.00, F172: 0.00, F173: 0.00, F174: 0.00, F175: 0.00, F176: 0.00, F177: 0.00, F178: 0.00, F179: 0.00, F180: 0.00, F181: 0.00, F182: 0.00, F183: 0.00, F184: 0.00, F185: 0.00, F186: 0.00, F187: 0.00, F188: 0.00, F189: 0.00, F190: 0.00, F191: 0.00, F192: 0.00, F193: 0.00, F194: 0.00, F195: 0.00, F196: 0.00, F197: 0.00, F198: 0.00, F199: 0.00, F200: 0.00, F201: 0.00, F202: 0.00, F203: 0.00, F204: 0.00, F205: 0.00, F206: 0.00, F207: 0.00, F208: 0.00, F209: 0.00, F210: 0.00, F211: 0.00, F212: 0.00, F213: 0.00, F214: 0.00, F215: 0.00, F216: 0.00, F217: 0.00, F218: 0.00, F219: 0.00, F220: 0.00, F221: 0.00, F222: 0.00, F223: 0.00, F224: 0.00, F225: 0.00, F226: 0.00, F227: 0.00, F228: 0.00, F229: 0.00, F230: 0.00, F231: 0.00, F232: 0.00, F233: 0.00, F234: 0.00, F235: 0.00, F236: 0.00, F237: 0.00, F238: 0.00, F239: 0.00, F240: 0.00, F241: 0.00, F242: 0.00, F243: 0.00, F244: 0.00, F245: 0.00, F246: 0.00, F247: 0.00, F248: 0.00, F249: 0.00, F250: 0.00, F251: 0.00, F252: 0.00, F253: 0.00, F254: 0.00, F255: 0.00, F256: 0.00, F257: 0.00, F258: 0.00, F259: 0.00, F260: 0.00, F261: 0.00, F262: 0.00, F263: 0.00, F264: 0.00, F265: 0.00, F266: 0.00, F267: 0.00, F268: 0.00, F269: 0.00, F270: 0.00, F271: 0.00, F272: 0.00, F273: 0.00, F274: 0.00, F275: 0.00, F276: 0.00, F277: 0.00, F278: 0.00, F279: 0.00, F280: 0.00, F281: 0.00, F282: 0.00, F283: 0.00, F284: 0.00, F285: 0.00, F286: 0.00, F287: 0.00, F288: 0.00, F289: 0.00, F290: 0.00, F291: 0.00, F292: 0.00, F293: 0.00, F294: 0.00, F295: 0.00, F296: 0.00, F297: 0.00, F298: 0.00, F299: 0.00, F300: 0.00, F301: 0.00, F302: 0.00, F303: 0.00, F304: 0.00, F305: 0.00, F306: 0.00, F307: 0.00, F308: 0.00, F309: 0.00, F310: 0.00, F311: 0.00, F312: 0.00, F313: 0.00, F314: 0.00, F315: 0.00, F316: 0.00, F317: 0.00, F318: 0.00, F319: 0.00, F320: 0.00, F321: 0.00, F322: 0.00, F323: 0.00, F324: 0.00, F325: 0.00, F326: 0.00, F327: 0.00, F328: 0.00, F329: 0.00, F330: 0.00, F331: 0.00, F332: 0.00, F333: 0.00, F334: 0.00, F335: 0.00, F336: 0.00, F337: 0.00, F338: 0.00, F339: 0.00, F340: 0.00, F341: 0.00, F342: 0.00, F343: 0.00, F344: 0.00, F345: 0.00, F346: 0.00, F347: 0.00, F348: 0.00, F349: 0.00, F350: 0.00, F351: 0.00, F352: 0.00, F353: 0.00, F354: 0.00, F355: 0.00, F356: 0.00, F357: 0.00, F358: 0.00, F359: 0.00, F360: 0.00, F361: 0.00, F362: 0.00, F363: 0.00, F364: 0.00, F365: 0.00, F366: 0.00, F367: 0.00, F368: 0.00, F369: 0.00, F370: 0.00, F371: 0.00, F372: 0.00, F373: 0.00, F374: 0.00, F375: 0.00, F376: 0.00, F377: 0.00, F378: 0.00, F379: 0.00, F380: 0.00, F381: 0.00, F382: 0.00, F383: 0.00, F384: 0.00, F385: 0.00, F386: 0.00, F387: 0.00, F388: 0.00, F389: 0.00, F390: 0.00, F391: 0.00, F392: 0.00, F393: 0.00, F394: 0.00, F395: 0.00, F396: 0.00, F397: 0.00, F398: 0.00, F399: 0.00, F400: 0.00, F401: 0.00, F402: 0.00, F403: 0.00, F404: 0.00, F405: 0.00, F406: 0.00, F407: 0.00, F408: 0.00, F409: 0.00, F410: 0.00, F411: 0.00, F412: 0.00, F413: 0.00, F414: 0.00, F415: 0.00, F416: 0.00, F417: 0.00, F418: 0.00, F419: 0.00, F420: 0.00, F421: 0.00, F422: 0.00, F423: 0.00, F424: 0.00, F425: 0.00, F426: 0.00, F427: 0.00, F428: 0.00, F429: 0.00, F430: 0.00, F431: 0.00, F432: 0.00, F433: 0.00, F434: 0.00, F435: 0.00, F436: 0.00, F437: 0.00, F438: 0.00, F439: 0.00, F440: 0.00, F441: 0.00, F442: 0.00, F443: 0.00, F444: 0.00, F445: 0.00, F446: 0.00, F447: 0.00, F448: 0.00, F449: 0.00, F450: 0.00, F451: 0.00, F452: 0.00, F453: 0.00, F454: 0.00, F455: 0.00, F456: 0.00, F457: 0.00, F458: 0.00, F459: 0.00, F460: 0.00, F461: 0.00, F462: 0.00, F463: 0.00, F464: 0.00, F465: 0.00, F466: 0.00, F467: 0.00, F468: 0.00, F469: 0.00, F470: 0.00, F471: 0.00, F472: 0.00, F473: 0.00, F474: 0.00, F475: 0.00, F476: 0.00, F477: 0.00, F478: 0.00, F479: 0.00, F480: 0.00, F481: 0.00, F482: 0.00, F483: 0.00, F484: 0.00, F485: 0.00, F486: 0.00, F487: 0.00, F488: 0.00, F489: 0.00, F490: 0.00, F491: 0.00, F492: 0.00, F493: 0.00, F494: 0.00, F495: 0.00, F496: 0.00, F497: 0.00, F498: 0.00, F499: 0.00, F500: 0.00, F501: 0.00, F502: 0.00, F503: 0.00, F504: 0.00, F505: 0.00, F506: 0.00, F507: 0.00, F508: 0.00, F509: 0.00, F510: 0.00, F511: 0.00, F512: 0.00, F513: 0.00, F514: 0.00, F515: 0.00, F516: 0.00, F517: 0.00, F518: 0.00, F519: 0.00, F520: 0.00, F521: 0.00, F522: 0.00, F523: 0.00, F524: 0.00, F525: 0.00]
Gamma_Cou : [F1: 0.37, F2: 0.37, F3: 0.35, F4: 0.41, F5: 0.33, F6: 0.30, F7: 0.32, F8: 0.33, F9: 0.33, F10: 0.25, F11: 0.16, F12: 0.21, F13: 0.17, F14: 0.20, F15: 0.23, F16: 0.19, F17: 0.19, F18: 0.22, F19: 0.23, F20: 0.21, F21: 0.24, F22: 0.23, F23: 0.24, F24: 0.21, F25: 0.23, F26: 0.20, F27: 0.23, F28: 0.23, F29: 0.24, F30: 0.23, F31: 0.21, F32: 0.25, F33: 0.23, F34: 0.24, F35: 0.20, F36: 0.20, F37: 0.17, F38: 0.18, F39: 0.24, F40: 0.16, F41: 0.19, F42: 0.20, F43: 0.17, F44: 0.19, F45: 0.21, F46: 0.21, F47: 0.18, F48: 0.18, F49: 0.21, F50: 0.20, F51: 0.23, F52: 0.17, F53: 0.21, F54: 0.17, F55: 0.19, F56: 0.19, F57: 0.16, F58: 0.14, F59: 0.15, F60: 0.14, F61: 0.15, F62: 0.19, F63: 0.15, F64: 0.20, F65: 0.17, F66: 0.17, F67: 0.17, F68: 0.23, F69: 0.19, F70: 0.15, F71: 0.19, F72: 0.21, F73: 0.16, F74: 0.12, F75: 0.14, F76: 0.14, F77: 0.10, F78: 0.05, F79: 0.06, F80: -3.78, F81: -3.87, F82: -3.89, F83: -3.90, F84: -3.92, F85: -0.03, F86: 0.03, F87: 3.95, F88: 3.94, F89: -1.45, F90: -1.44, F91: 0.18, F92: 4.06, F93: -1.44, F94: -1.36, F95: -1.43, F96: -1.55, F97: -1.56, F98: -1.56, F99: -1.52, F100: -1.59, F101: -1.61, F102: -1.58, F103: -1.68, F104: -0.61, F105: -0.47, F106: -1.71, F107: -1.74, F108: 3.41, F109: -0.64, F110: 3.50, F111: -2.24, F112: -0.57, F113: -0.47, F114: -0.61, F115: 3.36, F116: -0.59, F117: -0.53, F118: -0.58, F119: -2.17, F120: -2.15, F121: -2.34, F122: -2.27, F123: -2.39, F124: -2.36, F125: -2.34, F126: -0.01, F127: 0.00, F128: 0.02, F129: 0.07, F130: 0.06, F131: 0.05, F132: 0.03, F133: 0.03, F134: -2.38, F135: -2.35, F136: -2.38, F137: -1.66, F138: -1.63, F139: 2.51, F140: 2.45, F141: 6.34, F142: 0.76, F143: 0.80, F144: 0.93, F145: 0.85, F146: 0.87, F147: 0.89, F148: 0.79, F149: 0.86, F150: 6.34, F151: 6.30, F152: 0.89, F153: -3.05, F154: 0.89, F155: 0.73, F156: 0.80, F157: 0.82, F158: 0.89, F159: 0.89, F160: 0.88, F161: 0.80, F162: 0.88, F163: 0.79, F164: 0.78, F165: -3.05, F166: 6.25, F167: 2.41, F168: -1.57, F169: -1.62, F170: -2.34, F171: -2.34, F172: 0.00, F173: -0.02, F174: 0.09, F175: 0.03, F176: 0.08, F177: 0.10, F178: 3.99, F179: 4.00, F180: 4.00, F181: 3.95, F182: -1.42, F183: 2.54, F184: 2.55, F185: 2.52, F186: 2.53, F187: 2.59, F188: 2.54, F189: -1.51, F190: -1.54, F191: -1.61, F192: -2.32, F193: -2.32, F194: -2.36, F195: -0.01, F196: 0.03, F197: 0.03, F198: 0.03, F199: 0.03, F200: 0.06, F201: 0.06, F202: 0.07, F203: 0.04, F204: 0.03, F205: 0.01, F206: 0.05, F207: 0.05, F208: 0.05, F209: 0.07, F210: 0.08, F211: 0.04, F212: -0.02, F213: 0.06, F214: 0.03, F215: 0.01, F216: 0.05, F217: 0.04, F218: 0.09, F219: 0.03, F220: 0.04, F221: 0.07, F222: 0.00, F223: 0.03, F224: 0.05, F225: 0.07, F226: 0.05, F227: 3.98, F228: 3.95, F229: 4.01, F230: 0.13, F231: 0.09, F232: 0.11, F233: 0.01, F234: 0.10, F235: -1.35, F236: 0.09, F237: 0.15, F238: 0.16, F239: 1.68, F240: -3.72, F241: -3.76, F242: -3.79, F243: -3.79, F244: -3.76, F245: 0.14, F246: -1.56, F247: -2.45, F248: -0.50, F249: 0.00, F250: -0.50, F251: -1.52, F252: -0.31, F253: 0.16, F254: 6.24, F255: 2.24, F256: 8.45, F257: 9.83, F258: 14.36, F259: 19.99, F260: 14.38, F261: 16.31, F262: 14.43, F263: 12.63, F264: 7.47, F265: 8.48, F266: 8.54, F267: 2.46, F268: 0.39, F269: 0.26, F270: -1.91, F271: -1.05, F272: 1.56, F273: 1.18, F274: 0.39, F275: -0.13, F276: 0.11, F277: -0.21, F278: -0.12, F279: -0.12, F280: -0.11, F281: 1.50, F282: -0.09, F283: 1.24, F284: 1.31, F285: 1.34, F286: 1.26, F287: 1.18, F288: -0.43, F289: 1.19, F290: -0.49, F291: -0.51, F292: -0.69, F293: -0.52, F294: -0.52, F295: -3.91, F296: -3.90, F297: -0.70, F298: -3.92, F299: -0.48, F300: -0.43, F301: -0.40, F302: -0.29, F303: -0.29, F304: -0.06, F305: -0.06, F306: -0.07, F307: -0.15, F308: -0.12, F309: -0.07, F310: 3.59, F311: -0.07, F312: -3.84, F313: -3.87, F314: -0.34, F315: -0.27, F316: -0.26, F317: -0.18, F318: -1.69, F319: -1.60, F320: -1.64, F321: -1.55, F322: -1.64, F323: -0.13, F324: -1.80, F325: -1.72, F326: -1.68, F327: -1.70, F328: -1.82, F329: -1.81, F330: -0.20, F331: -3.79, F332: -3.91, F333: -0.22, F334: 3.43, F335: -1.66, F336: 1.99, F337: 5.69, F338: 7.31, F339: 5.69, F340: 7.37, F341: 5.65, F342: 7.25, F343: 7.28, F344: 5.69, F345: 3.71, F346: 3.72, F347: 5.63, F348: 2.03, F349: 7.33, F350: 2.14, F351: 15.92, F352: 16.04, F353: 19.35, F354: 19.49, F355: 21.00, F356: 21.18, F357: 24.11, F358: 24.17, F359: 27.00, F360: 29.76, F361: 32.33, F362: 32.36, F363: 32.40, F364: 32.39, F365: 32.39, F366: 32.40, F367: 29.84, F368: 27.15, F369: 24.25, F370: 21.33, F371: 21.21, F372: 19.65, F373: 17.93, F374: 17.77, F375: 14.62, F376: 14.49, F377: 11.09, F378: 12.69, F379: 7.29, F380: 7.33, F381: 7.32, F382: 3.66, F383: 3.63, F384: 3.66, F385: 5.29, F386: 5.27, F387: 3.65, F388: 3.66, F389: 3.60, F390: 3.66, F391: 3.67, F392: 0.01, F393: 1.57, F394: -3.76, F395: 1.41, F396: -0.70, F397: -3.71, F398: -3.06, F399: 2.87, F400: 8.71, F401: 2.57, F402: 3.66, F403: 2.45, F404: 13.66, F405: 17.03, F406: 12.41, F407: 11.67, F408: 13.37, F409: 13.39, F410: 10.26, F411: 10.33, F412: 12.87, F413: 15.29, F414: 12.74, F415: 12.80, F416: 12.17, F417: 11.09, F418: 7.31, F419: 6.93, F420: 10.04, F421: 13.45, F422: 0.62, F423: -0.76, F424: -2.16, F425: -2.35, F426: 1.12, F427: 0.40, F428: -0.54, F429: -2.01, F430: 1.50, F431: -0.01, F432: 3.67, F433: 8.92, F434: 3.76, F435: 3.65, F436: 3.67, F437: 0.16, F438: 5.84, F439: 1.89, F440: 0.52, F441: 2.45, F442: -3.67, F443: -3.72, F444: -3.72, F445: -3.69, F446: -3.68, F447: -3.73, F448: -3.82, F449: -3.78, F450: -3.77, F451: -3.76, F452: -2.01, F453: -3.74, F454: -2.09, F455: -3.74, F456: -3.73, F457: -2.14, F458: -2.16, F459: -2.11, F460: -2.17, F461: -2.17, F462: -2.19, F463: 1.40, F464: -2.23, F465: 1.44, F466: -2.17, F467: -2.18, F468: -2.18, F469: 1.47, F470: -2.14, F471: -2.09, F472: -2.15, F473: -2.10, F474: -3.75, F475: -2.17, F476: -3.75, F477: -3.73, F478: -3.76, F479: -3.75, F480: -2.07, F481: -2.16, F482: -3.76, F483: -3.74, F484: -3.75, F485: -3.76, F486: -3.72, F487: -3.71, F488: -3.73, F489: -3.75, F490: -3.76, F491: -3.75, F492: -2.10, F493: -2.12, F494: -3.70, F495: -3.74, F496: -3.73, F497: -3.70, F498: -3.76, F499: -3.74, F500: -3.70, F501: -2.10, F502: -3.71, F503: -3.68, F504: -3.70, F505: -3.69, F506: -3.73, F507: -3.69, F508: -3.71, F509: 1.37, F510: -3.74, F511: -3.75, F512: -3.77, F513: -3.72, F514: -2.14, F515: -3.70, F516: -3.76, F517: -3.69, F518: -3.71, F519: -3.72, F520: -3.70, F521: -3.69, F522: -3.71, F523: -3.69, F524: -3.74, F525: -2.06]
